"cor","freq"
0.187,196837
0.1871,197436
0.1872,197762
0.1873,198715
0.1874,198831
0.1875,199604
0.1876,200116
0.1877,200421
0.1878,200242
0.1879,201014
0.188,201372
0.1881,201878
0.1882,202495
0.1883,203221
0.1884,203789
0.1885,203867
0.1886,204772
0.1887,204711
0.1888,205519
0.1889,205373
0.189,206033
0.1891,206383
0.1892,207700
0.1893,207351
0.1894,209059
0.1895,209983
0.1896,208642
0.1897,210506
0.1898,209810
0.1899,210317
0.19,211538
0.1901,211508
0.1902,211678
0.1903,212275
0.1904,212081
0.1905,213030
0.1906,213520
0.1907,213667
0.1908,214309
0.1909,214825
0.191,216145
0.1911,215391
0.1912,215942
0.1913,216909
0.1914,216969
0.1915,216703
0.1916,217964
0.1917,218805
0.1918,218626
0.1919,218900
0.192,220407
0.1921,220657
0.1922,220427
0.1923,221043
0.1924,221532
0.1925,221444
0.1926,222578
0.1927,223467
0.1928,223309
0.1929,223987
0.193,223800
0.1931,225515
0.1932,224781
0.1933,225768
0.1934,225749
0.1935,226868
0.1936,226883
0.1937,227111
0.1938,227600
0.1939,227844
0.194,228083
0.1941,229304
0.1942,228782
0.1943,229324
0.1944,229713
0.1945,230463
0.1946,231775
0.1947,231385
0.1948,231718
0.1949,231681
0.195,232782
0.1951,232569
0.1952,233403
0.1953,234109
0.1954,234293
0.1955,233883
0.1956,234853
0.1957,235143
0.1958,235580
0.1959,235223
0.196,236209
0.1961,237232
0.1962,237807
0.1963,238501
0.1964,239607
0.1965,238520
0.1966,239463
0.1967,239429
0.1968,239788
0.1969,239830
0.197,240188
0.1971,240445
0.1972,241308
0.1973,241848
0.1974,242247
0.1975,242868
0.1976,242697
0.1977,242285
0.1978,242835
0.1979,243929
0.198,244158
0.1981,244736
0.1982,245593
0.1983,245294
0.1984,246115
0.1985,246625
0.1986,246319
0.1987,247073
0.1988,247693
0.1989,248509
0.199,248086
0.1991,248537
0.1992,248447
0.1993,249588
0.1994,249278
0.1995,250037
0.1996,250261
0.1997,250765
0.1998,251638
0.1999,252005
0.2,251848
0.2001,251588
0.2002,253499
0.2003,253206
0.2004,252873
0.2005,253564
0.2006,253100
0.2007,253944
0.2008,254063
0.2009,255955
0.201,254848
0.2011,256262
0.2012,255094
0.2013,256076
0.2014,256320
0.2015,257273
0.2016,257157
0.2017,257759
0.2018,258552
0.2019,257824
0.202,257881
0.2021,257692
0.2022,258997
0.2023,260017
0.2024,260534
0.2025,260544
0.2026,259549
0.2027,260791
0.2028,261111
0.2029,261447
0.203,260831
0.2031,261807
0.2032,262350
0.2033,263985
0.2034,262530
0.2035,262790
0.2036,263245
0.2037,264329
0.2038,264822
0.2039,264336
0.204,264956
0.2041,266277
0.2042,265574
0.2043,265355
0.2044,265067
0.2045,265730
0.2046,265953
0.2047,265387
0.2048,267237
0.2049,266942
0.205,267595
0.2051,267796
0.2052,268949
0.2053,267412
0.2054,267942
0.2055,269324
0.2056,268241
0.2057,269152
0.2058,269673
0.2059,269035
0.206,270468
0.2061,269336
0.2062,271830
0.2063,272153
0.2064,271177
0.2065,272843
0.2066,271659
0.2067,271387
0.2068,272522
0.2069,272992
0.207,273422
0.2071,273317
0.2072,274087
0.2073,273977
0.2074,275062
0.2075,274324
0.2076,274002
0.2077,274989
0.2078,274773
0.2079,275186
0.208,276043
0.2081,274465
0.2082,274437
0.2083,276424
0.2084,275853
0.2085,277389
0.2086,276923
0.2087,276008
0.2088,277435
0.2089,277475
0.209,277302
0.2091,278096
0.2092,278700
0.2093,278351
0.2094,279005
0.2095,278785
0.2096,279012
0.2097,280098
0.2098,279690
0.2099,279322
0.21,280201
0.2101,280441
0.2102,280573
0.2103,281415
0.2104,280770
0.2105,281765
0.2106,282649
0.2107,281489
0.2108,281708
0.2109,281964
0.211,281977
0.2111,281921
0.2112,281944
0.2113,283016
0.2114,283264
0.2115,282535
0.2116,283121
0.2117,284118
0.2118,283723
0.2119,282838
0.212,284198
0.2121,284135
0.2122,284583
0.2123,284736
0.2124,284825
0.2125,284527
0.2126,285702
0.2127,285372
0.2128,285394
0.2129,284422
0.213,286427
0.2131,285685
0.2132,287453
0.2133,286498
0.2134,286078
0.2135,286808
0.2136,286738
0.2137,287503
0.2138,287624
0.2139,287345
0.214,286998
0.2141,287545
0.2142,287876
0.2143,287497
0.2144,287844
0.2145,287228
0.2146,288165
0.2147,288563
0.2148,289068
0.2149,289589
0.215,289320
0.2151,289401
0.2152,288951
0.2153,288775
0.2154,290372
0.2155,290115
0.2156,290241
0.2157,290236
0.2158,290714
0.2159,290002
0.216,291397
0.2161,290667
0.2162,291171
0.2163,290702
0.2164,292061
0.2165,290515
0.2166,292310
0.2167,290371
0.2168,290848
0.2169,292200
0.217,290816
0.2171,291145
0.2172,292818
0.2173,291308
0.2174,292300
0.2175,292127
0.2176,292943
0.2177,293275
0.2178,292319
0.2179,292498
0.218,292561
0.2181,292563
0.2182,293227
0.2183,293152
0.2184,293161
0.2185,292936
0.2186,293004
0.2187,292762
0.2188,294693
0.2189,292908
0.219,295101
0.2191,294329
0.2192,293991
0.2193,294208
0.2194,294798
0.2195,294568
0.2196,294704
0.2197,294116
0.2198,293746
0.2199,294040
0.22,295448
0.2201,294590
0.2202,294545
0.2203,294476
0.2204,295868
0.2205,296138
0.2206,294321
0.2207,295685
0.2208,294901
0.2209,296258
0.221,295729
0.2211,296348
0.2212,296065
0.2213,294431
0.2214,296039
0.2215,296199
0.2216,296043
0.2217,296865
0.2218,296332
0.2219,296282
0.222,295899
0.2221,296748
0.2222,295321
0.2223,296126
0.2224,296525
0.2225,296383
0.2226,296649
0.2227,295920
0.2228,296349
0.2229,296672
0.223,296789
0.2231,297168
0.2232,297625
0.2233,296546
0.2234,296658
0.2235,297323
0.2236,296671
0.2237,296726
0.2238,297029
0.2239,297322
0.224,296888
0.2241,297504
0.2242,296495
0.2243,296471
0.2244,296687
0.2245,297304
0.2246,296428
0.2247,297366
0.2248,297201
0.2249,297439
0.225,298027
0.2251,297593
0.2252,296269
0.2253,296980
0.2254,296684
0.2255,296817
0.2256,298119
0.2257,297321
0.2258,297969
0.2259,297813
0.226,297138
0.2261,296625
0.2262,297192
0.2263,296554
0.2264,296286
0.2265,297356
0.2266,296719
0.2267,296652
0.2268,297018
0.2269,296890
0.227,298025
0.2271,297621
0.2272,297130
0.2273,298235
0.2274,298013
0.2275,298297
0.2276,296805
0.2277,296424
0.2278,296754
0.2279,297270
0.228,297373
0.2281,297689
0.2282,298268
0.2283,298315
0.2284,297456
0.2285,297190
0.2286,296943
0.2287,297158
0.2288,298232
0.2289,297399
0.229,296293
0.2291,297527
0.2292,296641
0.2293,296664
0.2294,296798
0.2295,296785
0.2296,297292
0.2297,297572
0.2298,297172
0.2299,296527
0.23,296956
0.2301,296489
0.2302,296751
0.2303,296172
0.2304,296341
0.2305,296293
0.2306,296462
0.2307,296415
0.2308,296335
0.2309,296383
0.231,295131
0.2311,295829
0.2312,296574
0.2313,296482
0.2314,295114
0.2315,295249
0.2316,295771
0.2317,296727
0.2318,296740
0.2319,295910
0.232,296605
0.2321,295810
0.2322,295059
0.2323,295591
0.2324,294949
0.2325,296117
0.2326,295957
0.2327,295581
0.2328,295248
0.2329,296071
0.233,295317
0.2331,296159
0.2332,295120
0.2333,295275
0.2334,295238
0.2335,293945
0.2336,293844
0.2337,294579
0.2338,294734
0.2339,294145
0.234,294596
0.2341,293768
0.2342,294992
0.2343,293822
0.2344,294309
0.2345,293761
0.2346,294151
0.2347,293975
0.2348,293788
0.2349,293553
0.235,294015
0.2351,293193
0.2352,293512
0.2353,293115
0.2354,293353
0.2355,292762
0.2356,292742
0.2357,293563
0.2358,293120
0.2359,293881
0.236,292150
0.2361,292871
0.2362,292976
0.2363,292947
0.2364,291881
0.2365,292467
0.2366,291876
0.2367,291693
0.2368,292401
0.2369,291320
0.237,291992
0.2371,291660
0.2372,291920
0.2373,291710
0.2374,292136
0.2375,290082
0.2376,290213
0.2377,291221
0.2378,290693
0.2379,292138
0.238,290719
0.2381,290732
0.2382,290594
0.2383,289936
0.2384,289960
0.2385,290249
0.2386,289937
0.2387,289495
0.2388,289811
0.2389,290677
0.239,290646
0.2391,288520
0.2392,289050
0.2393,289309
0.2394,289292
0.2395,288580
0.2396,288116
0.2397,289052
0.2398,288726
0.2399,288008
0.24,288139
0.2401,288859
0.2402,287762
0.2403,286692
0.2404,287662
0.2405,288325
0.2406,287358
0.2407,288088
0.2408,287823
0.2409,287004
0.241,287186
0.2411,286315
0.2412,287509
0.2413,287069
0.2414,287427
0.2415,286451
0.2416,287391
0.2417,285576
0.2418,286314
0.2419,285677
0.242,285655
0.2421,285597
0.2422,285303
0.2423,285310
0.2424,286237
0.2425,285119
0.2426,285257
0.2427,284695
0.2428,284137
0.2429,284485
0.243,284842
0.2431,283564
0.2432,284426
0.2433,284820
0.2434,284241
0.2435,283803
0.2436,285165
0.2437,283745
0.2438,283793
0.2439,282774
0.244,283680
0.2441,282373
0.2442,281567
0.2443,282711
0.2444,281916
0.2445,282570
0.2446,282900
0.2447,282078
0.2448,281711
0.2449,282054
0.245,281920
0.2451,281691
0.2452,281026
0.2453,281100
0.2454,281081
0.2455,281647
0.2456,279981
0.2457,280632
0.2458,280165
0.2459,280912
0.246,279434
0.2461,279458
0.2462,279696
0.2463,279707
0.2464,279763
0.2465,279364
0.2466,278330
0.2467,279315
0.2468,277532
0.2469,278597
0.247,278986
0.2471,277851
0.2472,278313
0.2473,278722
0.2474,278009
0.2475,277709
0.2476,277013
0.2477,276213
0.2478,276684
0.2479,277765
0.248,276140
0.2481,275851
0.2482,277036
0.2483,275776
0.2484,275946
0.2485,275187
0.2486,275960
0.2487,274411
0.2488,273874
0.2489,275040
0.249,274264
0.2491,275017
0.2492,274947
0.2493,274856
0.2494,274011
0.2495,273609
0.2496,273495
0.2497,273197
0.2498,274120
0.2499,274011
0.25,271916
0.2501,272706
0.2502,272617
0.2503,271568
0.2504,271031
0.2505,271879
0.2506,271691
0.2507,271328
0.2508,271070
0.2509,272567
0.251,271987
0.2511,271028
0.2512,270552
0.2513,270512
0.2514,270473
0.2515,270128
0.2516,270180
0.2517,269900
0.2518,269485
0.2519,269852
0.252,269552
0.2521,268729
0.2522,269788
0.2523,269072
0.2524,268289
0.2525,268001
0.2526,267792
0.2527,267148
0.2528,267873
0.2529,267408
0.253,266413
0.2531,267099
0.2532,267067
0.2533,266199
0.2534,267007
0.2535,266686
0.2536,266579
0.2537,265713
0.2538,265416
0.2539,265144
0.254,264869
0.2541,265122
0.2542,264788
0.2543,265293
0.2544,264412
0.2545,263890
0.2546,264281
0.2547,264943
0.2548,263651
0.2549,263629
0.255,262269
0.2551,263337
0.2552,261782
0.2553,263196
0.2554,263057
0.2555,262620
0.2556,261567
0.2557,261404
0.2558,261764
0.2559,261823
0.256,261327
0.2561,260100
0.2562,261177
0.2563,261401
0.2564,260419
0.2565,259751
0.2566,259815
0.2567,260456
0.2568,260103
0.2569,259749
0.257,258590
0.2571,259037
0.2572,258675
0.2573,258888
0.2574,257615
0.2575,258509
0.2576,258025
0.2577,257429
0.2578,256947
0.2579,257331
0.258,256638
0.2581,256316
0.2582,256670
0.2583,257305
0.2584,256039
0.2585,255913
0.2586,255033
0.2587,255807
0.2588,255489
0.2589,255821
0.259,255241
0.2591,254379
0.2592,254988
0.2593,254213
0.2594,254355
0.2595,255110
0.2596,253829
0.2597,253126
0.2598,253624
0.2599,252501
0.26,252683
0.2601,253551
0.2602,252647
0.2603,251517
0.2604,251460
0.2605,251767
0.2606,251121
0.2607,251330
0.2608,251422
0.2609,250074
0.261,250490
0.2611,250949
0.2612,250120
0.2613,249840
0.2614,249355
0.2615,249866
0.2616,250281
0.2617,248927
0.2618,249721
0.2619,248980
0.262,248993
0.2621,248581
0.2622,248997
0.2623,248017
0.2624,247762
0.2625,248589
0.2626,247507
0.2627,246628
0.2628,247235
0.2629,245978
0.263,246366
0.2631,246516
0.2632,245595
0.2633,245458
0.2634,244904
0.2635,245295
0.2636,245211
0.2637,245476
0.2638,243550
0.2639,244090
0.264,243569
0.2641,243062
0.2642,243066
0.2643,243416
0.2644,243227
0.2645,242785
0.2646,241936
0.2647,242889
0.2648,242448
0.2649,242424
0.265,242170
0.2651,242017
0.2652,240720
0.2653,240761
0.2654,240518
0.2655,240498
0.2656,240525
0.2657,240219
0.2658,238804
0.2659,239514
0.266,240019
0.2661,238545
0.2662,238265
0.2663,238159
0.2664,239117
0.2665,237679
0.2666,238075
0.2667,238104
0.2668,237520
0.2669,237524
0.267,236917
0.2671,237072
0.2672,236295
0.2673,236694
0.2674,235567
0.2675,236053
0.2676,236262
0.2677,235717
0.2678,235980
0.2679,235571
0.268,235557
0.2681,234934
0.2682,234602
0.2683,234645
0.2684,233902
0.2685,234455
0.2686,233047
0.2687,233142
0.2688,233226
0.2689,232376
0.269,233539
0.2691,231882
0.2692,232477
0.2693,232073
0.2694,231285
0.2695,231698
0.2696,231385
0.2697,231347
0.2698,231094
0.2699,230995
0.27,231179
0.2701,229898
0.2702,229449
0.2703,229578
0.2704,229534
0.2705,229193
0.2706,228830
0.2707,229518
0.2708,228811
0.2709,228537
0.271,228861
0.2711,227734
0.2712,228336
0.2713,227178
0.2714,227428
0.2715,227248
0.2716,227069
0.2717,226880
0.2718,226211
0.2719,225487
0.272,226072
0.2721,225159
0.2722,225481
0.2723,224957
0.2724,224463
0.2725,224372
0.2726,224850
0.2727,224654
0.2728,224000
0.2729,224177
0.273,223338
0.2731,224104
0.2732,223531
0.2733,223076
0.2734,222827
0.2735,222811
0.2736,222175
0.2737,221712
0.2738,222477
0.2739,221535
0.274,221515
0.2741,221441
0.2742,221174
0.2743,220282
0.2744,220797
0.2745,220257
0.2746,220307
0.2747,219512
0.2748,219503
0.2749,219995
0.275,219320
0.2751,218204
0.2752,218934
0.2753,218086
0.2754,217150
0.2755,218216
0.2756,216312
0.2757,217654
0.2758,217549
0.2759,216639
0.276,216767
0.2761,216722
0.2762,217371
0.2763,216017
0.2764,215963
0.2765,214620
0.2766,215111
0.2767,215571
0.2768,214436
0.2769,213933
0.277,214641
0.2771,213951
0.2772,213790
0.2773,213673
0.2774,214139
0.2775,212908
0.2776,212190
0.2777,213409
0.2778,212697
0.2779,213176
0.278,212036
0.2781,212508
0.2782,211779
0.2783,211066
0.2784,210192
0.2785,211464
0.2786,210945
0.2787,210196
0.2788,211101
0.2789,209797
0.279,209954
0.2791,209651
0.2792,209235
0.2793,208855
0.2794,209171
0.2795,208997
0.2796,208151
0.2797,207697
0.2798,208436
0.2799,207302
0.28,207811
0.2801,206904
0.2802,206285
0.2803,207176
0.2804,206032
0.2805,205761
0.2806,206697
0.2807,206192
0.2808,205678
0.2809,205673
0.281,205677
0.2811,205033
0.2812,204583
0.2813,204493
0.2814,205026
0.2815,204409
0.2816,204357
0.2817,204623
0.2818,203851
0.2819,203694
0.282,202408
0.2821,202581
0.2822,203004
0.2823,202373
0.2824,202310
0.2825,202541
0.2826,201144
0.2827,201741
0.2828,201696
0.2829,201545
0.283,200701
0.2831,201050
0.2832,200168
0.2833,200362
0.2834,200076
0.2835,199384
0.2836,199517
0.2837,199465
0.2838,199235
0.2839,198799
0.284,198355
0.2841,198790
0.2842,198437
0.2843,197293
0.2844,197189
0.2845,196877
0.2846,197758
0.2847,197077
0.2848,196442
0.2849,195812
0.285,196549
0.2851,196662
0.2852,196648
0.2853,195588
0.2854,195991
0.2855,195901
0.2856,194642
0.2857,194477
0.2858,195671
0.2859,194146
0.286,194689
0.2861,193484
0.2862,193113
0.2863,193273
0.2864,193698
0.2865,192653
0.2866,192706
0.2867,193138
0.2868,192975
0.2869,192428
0.287,191505
0.2871,191525
0.2872,192171
0.2873,190378
0.2874,190671
0.2875,191252
0.2876,190765
0.2877,190590
0.2878,190824
0.2879,190283
0.288,189667
0.2881,189909
0.2882,189773
0.2883,188802
0.2884,188905
0.2885,188258
0.2886,188140
0.2887,187622
0.2888,188805
0.2889,187799
0.289,187612
0.2891,187071
0.2892,186458
0.2893,187083
0.2894,187460
0.2895,185864
0.2896,186869
0.2897,186212
0.2898,186095
0.2899,185762
0.29,185293
0.2901,184795
0.2902,184954
0.2903,184618
0.2904,184234
0.2905,183859
0.2906,184253
0.2907,183985
0.2908,183238
0.2909,182743
0.291,184229
0.2911,182880
0.2912,182582
0.2913,183056
0.2914,181788
0.2915,182693
0.2916,181568
0.2917,181492
0.2918,181247
0.2919,181990
0.292,181543
0.2921,180791
0.2922,180353
0.2923,180255
0.2924,180335
0.2925,179825
0.2926,179689
0.2927,179346
0.2928,179061
0.2929,179610
0.293,179069
0.2931,178831
0.2932,178792
0.2933,177955
0.2934,178332
0.2935,177356
0.2936,177648
0.2937,177740
0.2938,176630
0.2939,177182
0.294,176705
0.2941,176672
0.2942,175868
0.2943,176251
0.2944,176037
0.2945,176161
0.2946,175094
0.2947,175045
0.2948,175707
0.2949,174718
0.295,173947
0.2951,174794
0.2952,174414
0.2953,174597
0.2954,173952
0.2955,173792
0.2956,173177
0.2957,173335
0.2958,172600
0.2959,173896
0.296,173176
0.2961,172431
0.2962,171110
0.2963,172168
0.2964,171812
0.2965,171256
0.2966,171340
0.2967,171731
0.2968,171256
0.2969,170754
0.297,170655
0.2971,170350
0.2972,169990
0.2973,169424
0.2974,169760
0.2975,170477
0.2976,169845
0.2977,169146
0.2978,169598
0.2979,168774
0.298,168467
0.2981,168079
0.2982,168003
0.2983,168147
0.2984,167743
0.2985,167507
0.2986,167256
0.2987,166771
0.2988,167151
0.2989,167064
0.299,166880
0.2991,167089
0.2992,165419
0.2993,165907
0.2994,165742
0.2995,166038
0.2996,164937
0.2997,165978
0.2998,164763
0.2999,164892
0.3,163853
0.3001,164099
0.3002,163708
0.3003,163525
0.3004,163578
0.3005,163399
0.3006,162981
0.3007,162982
0.3008,162566
0.3009,162869
0.301,162082
0.3011,162240
0.3012,163201
0.3013,161662
0.3014,161555
0.3015,162235
0.3016,160907
0.3017,161247
0.3018,161422
0.3019,160356
0.302,161013
0.3021,160381
0.3022,159792
0.3023,160179
0.3024,160042
0.3025,160552
0.3026,158771
0.3027,158314
0.3028,158449
0.3029,158974
0.303,158600
0.3031,158327
0.3032,158636
0.3033,157871
0.3034,158282
0.3035,157066
0.3036,157362
0.3037,158523
0.3038,157760
0.3039,157101
0.304,156409
0.3041,156282
0.3042,155964
0.3043,156106
0.3044,156033
0.3045,155813
0.3046,155676
0.3047,155475
0.3048,155346
0.3049,154485
0.305,155124
0.3051,154693
0.3052,154092
0.3053,154542
0.3054,154170
0.3055,153292
0.3056,153658
0.3057,153422
0.3058,154346
0.3059,153282
0.306,153359
0.3061,153110
0.3062,152448
0.3063,152029
0.3064,152908
0.3065,151890
0.3066,151506
0.3067,151637
0.3068,151514
0.3069,150856
0.307,150680
0.3071,151265
0.3072,150648
0.3073,150545
0.3074,150481
0.3075,150907
0.3076,149129
0.3077,149063
0.3078,149149
0.3079,148845
0.308,149315
0.3081,149267
0.3082,148890
0.3083,148241
0.3084,147813
0.3085,148607
0.3086,148927
0.3087,147443
0.3088,147479
0.3089,147167
0.309,147705
0.3091,147213
0.3092,146563
0.3093,146119
0.3094,147129
0.3095,146627
0.3096,146199
0.3097,146139
0.3098,145616
0.3099,145851
0.31,145302
0.3101,145689
0.3102,145536
0.3103,145045
0.3104,144733
0.3105,144944
0.3106,144348
0.3107,144146
0.3108,143819
0.3109,143987
0.311,143997
0.3111,143483
0.3112,143811
0.3113,143266
0.3114,143265
0.3115,143317
0.3116,142358
0.3117,142649
0.3118,141904
0.3119,142298
0.312,141401
0.3121,142223
0.3122,140995
0.3123,141451
0.3124,141164
0.3125,140730
0.3126,141196
0.3127,140519
0.3128,140836
0.3129,140321
0.313,140213
0.3131,140172
0.3132,139223
0.3133,139165
0.3134,139442
0.3135,138902
0.3136,139287
0.3137,139917
0.3138,139033
0.3139,138566
0.314,138600
0.3141,138409
0.3142,138218
0.3143,138100
0.3144,138153
0.3145,137368
0.3146,138107
0.3147,137756
0.3148,137601
0.3149,136920
0.315,136644
0.3151,136658
0.3152,136713
0.3153,136469
0.3154,136995
0.3155,136125
0.3156,135577
0.3157,135360
0.3158,134971
0.3159,135290
0.316,134815
0.3161,134295
0.3162,134145
0.3163,134814
0.3164,134628
0.3165,133512
0.3166,134935
0.3167,133702
0.3168,133249
0.3169,134013
0.317,133518
0.3171,133517
0.3172,133596
0.3173,133085
0.3174,133314
0.3175,133158
0.3176,132543
0.3177,132399
0.3178,133053
0.3179,131652
0.318,132313
0.3181,132128
0.3182,131405
0.3183,131408
0.3184,131393
0.3185,130966
0.3186,131056
0.3187,131031
0.3188,130425
0.3189,130072
0.319,130433
0.3191,129665
0.3192,130345
0.3193,130048
0.3194,129678
0.3195,129992
0.3196,129745
0.3197,129065
0.3198,128644
0.3199,128783
0.32,128403
0.3201,128641
0.3202,127797
0.3203,127414
0.3204,127924
0.3205,127865
0.3206,127052
0.3207,127599
0.3208,126891
0.3209,126074
0.321,126952
0.3211,126472
0.3212,126335
0.3213,126513
0.3214,126780
0.3215,126042
0.3216,125282
0.3217,126287
0.3218,125505
0.3219,125152
0.322,124303
0.3221,125025
0.3222,124843
0.3223,125389
0.3224,124730
0.3225,124044
0.3226,124340
0.3227,124539
0.3228,123608
0.3229,123589
0.323,123307
0.3231,123384
0.3232,123218
0.3233,124443
0.3234,123813
0.3235,122988
0.3236,123137
0.3237,122910
0.3238,123117
0.3239,122149
0.324,121979
0.3241,122178
0.3242,121918
0.3243,121377
0.3244,121966
0.3245,121934
0.3246,121692
0.3247,120882
0.3248,121112
0.3249,120838
0.325,121125
0.3251,121147
0.3252,120211
0.3253,120068
0.3254,121014
0.3255,120069
0.3256,120009
0.3257,119710
0.3258,119254
0.3259,119858
0.326,119072
0.3261,119211
0.3262,118794
0.3263,118532
0.3264,119200
0.3265,118517
0.3266,118605
0.3267,118117
0.3268,117652
0.3269,118163
0.327,117619
0.3271,116886
0.3272,117290
0.3273,116865
0.3274,117864
0.3275,117502
0.3276,116269
0.3277,117519
0.3278,116663
0.3279,116349
0.328,116178
0.3281,116196
0.3282,116200
0.3283,116488
0.3284,115785
0.3285,116097
0.3286,115349
0.3287,115912
0.3288,115272
0.3289,115081
0.329,114791
0.3291,114523
0.3292,114426
0.3293,114698
0.3294,114787
0.3295,114421
0.3296,114095
0.3297,113522
0.3298,113651
0.3299,113445
0.33,113145
0.3301,113453
0.3302,113259
0.3303,113366
0.3304,112709
0.3305,112434
0.3306,112587
0.3307,112473
0.3308,112246
0.3309,111971
0.331,111361
0.3311,112365
0.3312,111422
0.3313,111422
0.3314,111932
0.3315,111646
0.3316,111588
0.3317,111380
0.3318,111196
0.3319,110847
0.332,111301
0.3321,111021
0.3322,110648
0.3323,110490
0.3324,110355
0.3325,110524
0.3326,110295
0.3327,110192
0.3328,109881
0.3329,109435
0.333,109135
0.3331,109645
0.3332,109260
0.3333,109042
0.3334,109216
0.3335,108465
0.3336,108824
0.3337,108522
0.3338,108495
0.3339,108325
0.334,108235
0.3341,108347
0.3342,107648
0.3343,107729
0.3344,107460
0.3345,107596
0.3346,106968
0.3347,106826
0.3348,106901
0.3349,107158
0.335,106604
0.3351,107088
0.3352,106086
0.3353,106011
0.3354,105935
0.3355,106250
0.3356,106254
0.3357,105633
0.3358,105951
0.3359,105875
0.336,105315
0.3361,105641
0.3362,105143
0.3363,104859
0.3364,104675
0.3365,104677
0.3366,104434
0.3367,104384
0.3368,104734
0.3369,104336
0.337,103954
0.3371,104412
0.3372,104151
0.3373,104011
0.3374,103388
0.3375,103385
0.3376,103693
0.3377,102777
0.3378,103006
0.3379,103121
0.338,102665
0.3381,102825
0.3382,103141
0.3383,103316
0.3384,102591
0.3385,102145
0.3386,101545
0.3387,101959
0.3388,102002
0.3389,101652
0.339,101395
0.3391,101142
0.3392,101423
0.3393,101168
0.3394,101399
0.3395,101733
0.3396,100830
0.3397,100962
0.3398,100567
0.3399,99893
0.34,100506
0.3401,100891
0.3402,99930
0.3403,100089
0.3404,99804
0.3405,100183
0.3406,100310
0.3407,99491
0.3408,100248
0.3409,99601
0.341,99411
0.3411,99425
0.3412,99100
0.3413,98597
0.3414,98791
0.3415,99009
0.3416,98651
0.3417,98416
0.3418,98388
0.3419,98406
0.342,98077
0.3421,98470
0.3422,97930
0.3423,97547
0.3424,97543
0.3425,97622
0.3426,97444
0.3427,97801
0.3428,97566
0.3429,96630
0.343,96566
0.3431,96689
0.3432,96725
0.3433,96240
0.3434,96813
0.3435,95937
0.3436,96291
0.3437,95964
0.3438,95929
0.3439,95664
0.344,95541
0.3441,95358
0.3442,95240
0.3443,95110
0.3444,95472
0.3445,95815
0.3446,95226
0.3447,95076
0.3448,94776
0.3449,94788
0.345,94719
0.3451,95010
0.3452,94438
0.3453,94466
0.3454,93442
0.3455,94121
0.3456,93725
0.3457,94025
0.3458,93630
0.3459,93825
0.346,93746
0.3461,93534
0.3462,92555
0.3463,92892
0.3464,92868
0.3465,93138
0.3466,92989
0.3467,92805
0.3468,92645
0.3469,91884
0.347,92059
0.3471,91766
0.3472,92501
0.3473,91997
0.3474,91811
0.3475,92097
0.3476,92199
0.3477,91880
0.3478,91913
0.3479,91462
0.348,91323
0.3481,90998
0.3482,90971
0.3483,90766
0.3484,91029
0.3485,91739
0.3486,91020
0.3487,90722
0.3488,89579
0.3489,90215
0.349,90206
0.3491,89986
0.3492,89689
0.3493,90116
0.3494,89831
0.3495,89900
0.3496,89500
0.3497,89681
0.3498,89508
0.3499,89245
0.35,89244
0.3501,88813
0.3502,88650
0.3503,88858
0.3504,88350
0.3505,88438
0.3506,88091
0.3507,88579
0.3508,87958
0.3509,88205
0.351,88252
0.3511,87978
0.3512,87918
0.3513,87418
0.3514,87815
0.3515,87768
0.3516,87294
0.3517,87603
0.3518,87299
0.3519,87664
0.352,87183
0.3521,87037
0.3522,87127
0.3523,86840
0.3524,86437
0.3525,87080
0.3526,86248
0.3527,86824
0.3528,86387
0.3529,85948
0.353,85673
0.3531,85739
0.3532,85993
0.3533,85301
0.3534,85626
0.3535,85816
0.3536,85613
0.3537,85542
0.3538,85518
0.3539,85240
0.354,84670
0.3541,84604
0.3542,85405
0.3543,85311
0.3544,84488
0.3545,84268
0.3546,84782
0.3547,84264
0.3548,84564
0.3549,83673
0.355,83968
0.3551,83584
0.3552,83949
0.3553,84270
0.3554,83731
0.3555,83949
0.3556,83854
0.3557,83140
0.3558,83453
0.3559,83450
0.356,83002
0.3561,82855
0.3562,82890
0.3563,82067
0.3564,82583
0.3565,82721
0.3566,82199
0.3567,82166
0.3568,82574
0.3569,82233
0.357,82035
0.3571,82718
0.3572,81614
0.3573,81516
0.3574,81634
0.3575,81901
0.3576,81068
0.3577,81179
0.3578,81213
0.3579,81023
0.358,81388
0.3581,80921
0.3582,81141
0.3583,81106
0.3584,80903
0.3585,80693
0.3586,80326
0.3587,80608
0.3588,80255
0.3589,79890
0.359,79907
0.3591,80341
0.3592,79407
0.3593,80112
0.3594,79869
0.3595,79762
0.3596,80006
0.3597,79756
0.3598,79434
0.3599,79463
0.36,78853
0.3601,78801
0.3602,79440
0.3603,79089
0.3604,78993
0.3605,79001
0.3606,79088
0.3607,78623
0.3608,78499
0.3609,78776
0.361,78465
0.3611,78243
0.3612,78393
0.3613,78247
0.3614,78027
0.3615,77942
0.3616,77552
0.3617,78050
0.3618,77654
0.3619,77758
0.362,77358
0.3621,77272
0.3622,77245
0.3623,77250
0.3624,77651
0.3625,77035
0.3626,76819
0.3627,77269
0.3628,76705
0.3629,77382
0.363,77032
0.3631,76659
0.3632,76650
0.3633,76258
0.3634,76533
0.3635,76002
0.3636,75636
0.3637,76116
0.3638,76167
0.3639,75836
0.364,75621
